# TITLE= "sv.IP_direct.dat"
# Coord_Sys CYLIND
3.1023e+09 1.8113e+09 7.23e+01   0   6   4
3.1023e+09 2.3705e+09 1.10e+02   0   6   5
3.1023e+09 3.1023e+09 1.79e+02   0   6   6
3.1023e+09 4.0600e+09 3.06e+02   0   6   7
3.1023e+09 5.3135e+09 5.90e+02   1   6   8
3.1023e+09 6.9539e+09 4.92e+03   1   6   9
3.1023e+09 9.1007e+09 0.00e+00  -1   6  10
3.1023e+09 1.1910e+10 0.00e+00  -1   6  11
3.1023e+09 1.5587e+10 0.00e+00  -1   6  12
3.1023e+09 2.0399e+10 0.00e+00  -1   6  13
3.1023e+09 2.6697e+10 0.00e+00  -1   6  14
3.1023e+09 3.4939e+10 0.00e+00  -1   6  15
3.1023e+09 4.5726e+10 0.00e+00  -1   6  16
3.1023e+09 5.9843e+10 0.00e+00  -1   6  17
3.1023e+09 7.8318e+10 0.00e+00  -1   6  18
3.1023e+09 1.0250e+11 0.00e+00  -1   6  19
3.1023e+09 1.3414e+11 0.00e+00  -1   6  20
3.1023e+09 1.7555e+11 0.00e+00  -1   6  21
3.1023e+09 2.2975e+11 0.00e+00  -1   6  22
3.1023e+09 3.0068e+11 0.00e+00  -1   6  23
3.1023e+09 3.9350e+11 0.00e+00  -1   6  24
3.1023e+09 5.1499e+11 0.00e+00  -1   6  25
3.1023e+09 6.7398e+11 0.00e+00  -1   6  26
3.1023e+09 8.8205e+11 0.00e+00  -1   6  27
3.1023e+09 1.1544e+12 0.00e+00  -1   6  28
3.1023e+09 1.5107e+12 0.00e+00  -1   6  29
4.0600e+09 3.5000e+08 3.84e+00   0   7   0
4.0600e+09 8.0805e+08 9.00e+00   0   7   1
4.0600e+09 1.0575e+09 1.32e+01   0   7   2
4.0600e+09 1.3840e+09 2.00e+01   0   7   3
4.0600e+09 1.8113e+09 3.26e+01   0   7   4
4.0600e+09 2.3705e+09 5.35e+01   0   7   5
4.0600e+09 3.1023e+09 8.80e+01   0   7   6
4.0600e+09 4.0600e+09 1.49e+02   0   7   7
4.0600e+09 5.3135e+09 2.64e+02   0   7   8
4.0600e+09 6.9539e+09 5.24e+02   1   7   9
4.0600e+09 9.1007e+09 1.41e+03   1   7  10
4.0600e+09 1.1910e+10 1.08e+04   1   7  11
4.0600e+09 1.5587e+10 0.00e+00  -1   7  12
4.0600e+09 2.0399e+10 0.00e+00  -1   7  13
4.0600e+09 2.6697e+10 0.00e+00  -1   7  14
4.0600e+09 3.4939e+10 0.00e+00  -1   7  15
4.0600e+09 4.5726e+10 0.00e+00  -1   7  16
4.0600e+09 5.9843e+10 0.00e+00  -1   7  17
4.0600e+09 7.8318e+10 0.00e+00  -1   7  18
4.0600e+09 1.0250e+11 0.00e+00  -1   7  19
4.0600e+09 1.3414e+11 0.00e+00  -1   7  20
4.0600e+09 1.7555e+11 0.00e+00  -1   7  21
4.0600e+09 2.2975e+11 0.00e+00  -1   7  22
4.0600e+09 3.0068e+11 0.00e+00  -1   7  23
4.0600e+09 3.9350e+11 0.00e+00  -1   7  24
4.0600e+09 5.1499e+11 0.00e+00  -1   7  25
4.0600e+09 6.7398e+11 0.00e+00  -1   7  26
4.0600e+09 8.8205e+11 0.00e+00  -1   7  27
4.0600e+09 1.1544e+12 0.00e+00  -1   7  28
4.0600e+09 1.5107e+12 0.00e+00  -1   7  29
5.3135e+09 3.5000e+08 1.27e+00   0   8   0
5.3135e+09 8.0805e+08 2.86e+00   0   8   1
5.3135e+09 1.0575e+09 4.63e+00   0   8   2
5.3135e+09 1.3840e+09 7.46e+00   0   8   3
5.3135e+09 1.8113e+09 1.25e+01   0   8   4
5.3135e+09 2.3705e+09 2.22e+01   0   8   5
5.3135e+09 3.1023e+09 3.94e+01   0   8   6
5.3135e+09 4.0600e+09 6.94e+01   0   8   7
5.3135e+09 5.3135e+09 1.25e+02   0   8   8
5.3135e+09 6.9539e+09 2.32e+02   0   8   9
5.3135e+09 9.1007e+09 4.68e+02   0   8  10
5.3135e+09 1.1910e+10 1.31e+03   1   8  11
5.3135e+09 1.5587e+10 1.43e+04   1   8  12
5.3135e+09 2.0399e+10 0.00e+00  -1   8  13
5.3135e+09 2.6697e+10 0.00e+00  -1   8  14
5.3135e+09 3.4939e+10 0.00e+00  -1   8  15
5.3135e+09 4.5726e+10 0.00e+00  -1   8  16
5.3135e+09 5.9843e+10 0.00e+00  -1   8  17
5.3135e+09 7.8318e+10 0.00e+00  -1   8  18
5.3135e+09 1.0250e+11 0.00e+00  -1   8  19
5.3135e+09 1.3414e+11 0.00e+00  -1   8  20
