# Graph from beur1.png, page unknown
# panel 2, figure 2, beurmann et al
4489.3	1.1656
4489.3	1.1656
4489.3	1.1656
4490.0	1.1152
4490.0	1.1152
4490.0	1.1152
4490.7	1.0612
4490.7	1.0612
4490.7	1.0612
4490.7	1.0612
4490.7	1.0612
4490.7	1.0612
4491.2	0.97901
4491.2	0.97901
4491.2	0.97901
4493.6	0.99743
4493.6	0.99743
4493.6	0.99743
4494.8	0.99988
4495.9	0.99743
4495.9	0.99743
4497.1	0.99620
4497.1	0.99620
4498.2	0.99497
4498.2	0.99497
4499.4	0.99620
4500.6	0.99743
4500.6	0.99743
4501.7	0.99743
4502.9	0.99866
4502.9	0.99866
4504.0	0.99866
4505.2	0.99743
4505.2	0.99743
4506.3	0.99129
4507.4	0.99252
4507.4	0.99252
4507.4	0.99252
4508.6	0.99375
4509.7	0.99252
4509.7	0.99252
4510.9	0.99620
4512.1	0.99497
4512.1	0.99497
4513.2	0.99743
4514.4	0.99743
4514.4	0.99743
4515.5	0.99497
4516.7	0.99620
4516.7	0.99620
4517.8	0.99743
4519.0	0.99497
4519.0	0.99497
4520.2	1.0011
4521.3	0.99988
4521.3	0.99988
4522.5	0.99988
4523.6	1.0011
4523.6	1.0011
4524.8	1.0011
4525.9	0.99988
4525.9	0.99988
4527.1	0.99743
4528.2	0.99866
4528.2	0.99866
4529.3	0.99375
4530.5	0.99497
4530.5	0.99497
4531.6	0.99375
4532.8	0.99375
4532.8	0.99375
4533.9	0.99497
4535.1	0.99375
4535.1	0.99375
4536.3	0.99620
4537.4	0.99620
4537.4	0.99620
4538.6	0.99497
4539.7	0.99620
4539.7	0.99620
4540.8	0.99252
4542.0	0.99375
4542.0	0.99375
4543.2	0.99375
4544.3	0.99252
4544.3	0.99252
4545.5	0.99497
4546.6	0.99497
4546.6	0.99497
4547.8	0.99252
4548.9	0.99375
4548.9	0.99375
4550.1	0.99252
4550.1	0.99252
4550.1	0.99375
4551.2	0.99252
4551.2	0.99252
4552.4	0.99620
4553.5	0.99497
4553.5	0.99497
4554.7	0.99743
4555.9	0.99743
4555.9	0.99743
4557.0	0.99988
4558.2	0.99866
4558.2	0.99866
4559.4	1.0023
4560.5	1.0011
4560.5	1.0011
4561.7	1.0023
4562.8	1.0023
4562.8	1.0023
4564.0	1.0011
4565.1	1.0023
4565.1	1.0023
4566.3	1.0011
4567.4	1.0011
4567.4	1.0011
4568.5	0.99988
4569.7	1.0011
4569.7	1.0011
4570.8	0.99866
4572.0	0.99988
4572.0	0.99988
4573.1	0.99620
4574.3	0.99743
4574.3	0.99743
4575.4	0.99743
4576.6	0.99620
4576.6	0.99620
4577.8	0.99988
4578.9	0.99866
4578.9	0.99866
4580.1	1.0011
4581.2	0.99988
4581.2	0.99988
4582.4	0.99866
4583.5	0.99988
4583.5	0.99988
4584.7	0.99743
4585.8	0.99743
4585.8	0.99743
4587.0	0.99743
4588.1	0.99743
4588.1	0.99743
4589.3	0.99743
4590.4	0.99743
4590.4	0.99743
4591.6	0.99743
4592.7	0.99743
4592.7	0.99743
4593.9	0.99743
4595.0	0.99743
4595.0	0.99743
4596.2	0.99988
4597.3	0.99866
4597.3	0.99866
4598.5	1.0023
4599.7	1.0011
4599.7	1.0011
4600.9	1.0060
4602.0	1.0035
4602.0	1.0035
4603.2	1.0072
4604.3	1.0060
4604.3	1.0060
4605.5	1.0072
4606.6	1.0060
4606.6	1.0060
4607.8	1.0084
4608.9	1.0072
4608.9	1.0072
4610.1	1.0097
4611.2	1.0084
4611.2	1.0084
4612.4	1.0109
4613.6	1.0109
4613.6	1.0109
4614.8	1.0146
4615.9	1.0133
4615.9	1.0133
4617.1	1.0170
4618.2	1.0158
4618.2	1.0158
4619.4	1.0170
4619.4	1.0170
4619.4	1.0170
4620.5	1.0183
4620.5	1.0183
4621.7	1.0158
4622.8	1.0158
4622.8	1.0158
4624.0	1.0146
4625.1	1.0158
4625.1	1.0158
4626.3	1.0133
4627.4	1.0146
4627.4	1.0146
4628.6	1.0133
4629.7	1.0133
4629.7	1.0133
4630.9	1.0109
4632.0	1.0121
