# Graph from groot11.png, page unknown
4812	2.489
4820	2.489
4827	2.489
4835	2.636
4843	2.978
4846	3.467
4850	4.397
4854	6.110
4858	5.327
4858	7.529
4858	8.752
4862	7.871
4862	8.409
4862	8.752
4866	7.529
4866	8.165
4869	6.892
4870	8.067
4873	3.908
4873	4.495
4873	5.082
4877	3.370
4877	5.425
4880	2.929
4880	3.908
4884	2.587
4884	3.076
4888	2.733
4895	2.636
4899	2.538
4903	2.538
4903	2.538
4910	2.587
4910	2.636
4918	2.733
4922	3.076
4926	3.027
4933	2.978
4941	2.636
4948	2.685
4956	2.587
4963	2.636
4971	2.636
4978	2.587
4978	2.587
4986	2.636
4993	2.733
5001	2.733
5009	2.978
5016	3.125
5024	2.978
5031	2.782
5039	2.685
5046	2.685
5054	2.782
5061	2.733
5069	2.636
5076	2.587
5084	2.636
5091	2.636
5099	2.587
5107	2.685
5114	2.636
5122	2.685
5129	2.685
5137	2.782
5144	2.782
5152	2.831
5159	2.978
5167	2.782
5174	2.685
5182	2.733
5190	2.880
5197	2.782
5205	2.782
5212	3.027
5220	3.125
5227	3.125
5235	3.174
5242	3.125
5250	3.125
5257	3.027
5265	3.027
5273	3.174
5280	3.272
5288	3.321
5295	3.223
5303	3.370
5310	3.467
5318	3.467
5325	3.272
5329	3.272
5333	3.321
5340	3.321
5348	3.418
5356	3.467
5363	3.467
5371	3.467
5378	3.614
5386	3.418
5393	3.370
5401	3.418
5408	3.614
5416	3.712
5423	3.565
5431	3.467
5439	3.565
5446	3.516
5454	3.516
5461	3.467
5469	3.516
5476	3.516
5484	3.712
5491	3.663
5499	3.467
5506	3.565
5514	3.663
5522	3.663
5529	3.712
5537	3.761
5544	3.761
5552	3.810
5559	3.761
5567	3.761
5574	3.810
5582	3.663
5589	3.663
5597	3.712
5605	3.761
5612	3.712
5620	3.761
5627	3.859
5635	3.810
5642	3.712
5650	3.712
5657	3.761
5665	3.859
5672	3.859
5680	3.859
5687	3.810
5695	3.810
5703	3.859
5710	3.908
5718	4.103
5725	4.103
5733	4.103
5740	4.103
5748	4.103
5755	4.055
5755	4.055
5763	4.201
5770	4.103
5778	4.152
5786	4.250
5793	4.250
5801	4.299
5808	4.299
5816	4.250
5823	4.250
5831	4.299
5838	4.348
5846	4.250
5853	4.250
5857	4.495
5865	5.082
5865	5.571
5873	6.012
5873	6.452
5876	6.354
5876	6.354
5880	5.522
5884	4.495
5884	4.984
5884	6.012
5887	3.761
5891	3.516
5895	3.614
5895	3.614
5902	4.055
5910	4.201
5918	4.299
5925	4.250
5933	4.348
5940	4.299
5948	4.250
5955	4.348
5963	4.348
5970	4.348
5978	4.446
5985	4.446
5993	4.446
6001	4.348
6004	4.446
6012	4.446
6019	4.397
6027	4.544
6035	4.544
6042	4.593
6050	4.544
6057	4.495
6065	4.691
6072	4.642
6080	4.593
6087	4.642
6095	4.495
6102	4.691
6110	4.642
6118	4.495
6125	4.544
6133	4.495
6140	4.593
6148	4.593
6155	4.397
6163	4.201
6167	4.299
6170	4.348
6178	4.593
6182	4.544
6189	4.495
6197	4.495
6204	4.544
6212	4.299
6219	4.348
6227	4.397
6234	4.348
6242	4.446
6249	4.299
6257	4.299
6265	4.348
6272	4.299
6280	4.348
6287	4.348
6295	4.348
6302	4.495
6310	4.593
6317	4.495
6325	4.446
6332	4.642
6340	4.642
6348	4.691
6355	4.593
6363	4.593
6370	4.642
6378	4.593
6385	4.544
6393	4.544
6400	4.691
6408	4.691
6415	4.691
6423	4.788
6431	4.788
6438	4.642
6446	4.691
6453	4.740
6461	4.593
6468	4.740
6476	4.837
6483	4.740
6491	4.544
6495	4.642
6502	4.837
6510	4.886
6517	4.984
6525	5.180
6532	5.376
6540	6.110
6544	7.431
6548	6.892
6548	8.018
6548	8.703
6548	9.535
6552	10.31
6552	11.00
6552	11.93
6552	13.44
6556	14.67
6560	15.79
6560	16.23
6560	16.92
6564	16.87
6564	16.87
6564	17.36
6568	15.55
6568	16.23
6568	17.51
6571	12.66
6571	13.64
6572	17.31
6574	9.437
6575	15.21
6578	7.137
6578	8.067
6578	8.703
6578	10.31
6582	6.207
6585	5.669
6593	5.082
6593	5.425
6600	5.033
6608	4.886
6615	4.886
6623	4.886
6630	4.837
6630	4.837
6638	4.886
6646	4.935
6653	4.886
6661	5.033
6664	5.376
6672	5.767
6676	5.767
6680	5.718
6687	5.327
6695	4.886
6702	4.935
6706	4.837
6710	4.740
6717	4.740
6725	4.837
6732	4.740
6740	4.788
6747	4.740
6755	4.740
6762	4.837
6770	4.837
6778	4.837
6785	4.837
6793	4.788
6800	4.788
6808	4.740
6815	4.740
6823	4.740
6830	4.740
6838	4.691
6845	4.593
6853	4.495
6860	4.103
6868	3.565
6872	3.663
6872	3.663
6879	4.055
6887	4.152
6894	4.201
6902	4.250
6910	4.495
6917	4.495
6925	4.788
6928	4.837
6936	4.886
6943	4.935
6951	5.033
6959	5.082
6966	5.131
6966	5.131
