# Graph from groot1.png, page unknown
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3318	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3323	19.97	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3332	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3337	18.60	0.00000	0.00000
3342	20.54	0.00000	0.00000
3342	18.08	0.00000	0.00000
3347	18.25	0.00000	0.00000
3347	20.60	0.00000	0.00000
3347	20.60	0.00000	0.00000
3347	20.60	0.00000	0.00000
3347	20.60	0.00000	0.00000
3352	20.60	0.00000	0.00000
3352	18.25	0.00000	0.00000
3356	20.77	0.00000	0.00000
3356	20.77	0.00000	0.00000
3356	20.77	0.00000	0.00000
3356	20.77	0.00000	0.00000
3361	20.94	0.00000	0.00000
3361	18.42	0.00000	0.00000
3366	20.94	0.00000	0.00000
3366	20.94	0.00000	0.00000
3366	20.94	0.00000	0.00000
3366	20.94	0.00000	0.00000
3371	21.06	0.00000	0.00000
3371	18.54	0.00000	0.00000
3376	21.17	0.00000	0.00000
3376	21.17	0.00000	0.00000
3376	21.17	0.00000	0.00000
3376	21.17	0.00000	0.00000
3376	21.17	0.00000	0.00000
3380	18.65	0.00000	0.00000
3380	21.06	0.00000	0.00000
3385	21.17	0.00000	0.00000
3385	21.17	0.00000	0.00000
3385	21.17	0.00000	0.00000
3385	21.17	0.00000	0.00000
3390	21.29	0.00000	0.00000
3390	18.71	0.00000	0.00000
3395	21.11	0.00000	0.00000
3395	21.11	0.00000	0.00000
3395	21.11	0.00000	0.00000
3395	21.11	0.00000	0.00000
3400	18.88	0.00000	0.00000
3400	21.46	0.00000	0.00000
3404	21.46	0.00000	0.00000
3404	21.46	0.00000	0.00000
3404	21.46	0.00000	0.00000
3404	21.46	0.00000	0.00000
3409	21.46	0.00000	0.00000
3409	21.63	0.00000	0.00000
3409	19.05	0.00000	0.00000
3409	21.46	0.00000	0.00000
3409	21.46	0.00000	0.00000
3409	21.46	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	19.05	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.63	0.00000	0.00000
3419	21.51	0.00000	0.00000
3428	21.51	0.00000	0.00000
3428	21.51	0.00000	0.00000
3428	21.51	0.00000	0.00000
3428	21.51	0.00000	0.00000
3428	21.40	0.00000	0.00000
3428	18.82	0.00000	0.00000
3438	21.40	0.00000	0.00000
3438	21.40	0.00000	0.00000
3438	18.77	0.00000	0.00000
3438	21.23	0.00000	0.00000
3438	21.23	0.00000	0.00000
3438	21.40	0.00000	0.00000
3438	21.40	0.00000	0.00000
3443	18.65	0.00000	0.00000
3448	21.23	0.00000	0.00000
3448	21.46	0.00000	0.00000
3448	21.23	0.00000	0.00000
3448	21.23	0.00000	0.00000
3448	21.23	0.00000	0.00000
3452	18.77	0.00000	0.00000
3457	21.46	0.00000	0.00000
3457	21.46	0.00000	0.00000
3457	21.51	0.00000	0.00000
3457	21.46	0.00000	0.00000
3457	21.46	0.00000	0.00000
3462	18.77	0.00000	0.00000
3467	21.51	0.00000	0.00000
3467	21.51	0.00000	0.00000
3467	21.51	0.00000	0.00000
3467	21.74	0.00000	0.00000
3467	21.51	0.00000	0.00000
3472	18.94	0.00000	0.00000
3476	21.74	0.00000	0.00000
3476	21.74	0.00000	0.00000
3476	21.74	0.00000	0.00000
3476	21.74	0.00000	0.00000
3476	21.86	0.00000	0.00000
3481	19.17	0.00000	0.00000
3486	21.86	0.00000	0.00000
3486	21.97	0.00000	0.00000
3486	21.86	0.00000	0.00000
3486	21.86	0.00000	0.00000
3486	21.86	0.00000	0.00000
3491	18.82	0.00000	0.00000
3496	21.97	0.00000	0.00000
3496	18.82	0.00000	0.00000
3496	21.97	0.00000	0.00000
3496	21.97	0.00000	0.00000
3496	21.97	0.00000	0.00000
3496	21.97	0.00000	0.00000
3505	21.97	0.00000	0.00000
3505	21.97	0.00000	0.00000
3505	19.45	0.00000	0.00000
3505	21.97	0.00000	0.00000
3505	21.97	0.00000	0.00000
3505	21.97	0.00000	0.00000
3505	19.45	0.00000	0.00000
3510	19.45	0.00000	0.00000
3515	21.97	0.00000	0.00000
3515	21.97	0.00000	0.00000
3515	21.97	0.00000	0.00000
3515	22.03	0.00000	0.00000
3515	21.97	0.00000	0.00000
3520	18.94	0.00000	0.00000
3524	22.03	0.00000	0.00000
3524	22.03	0.00000	0.00000
3524	22.03	0.00000	0.00000
3524	21.74	0.00000	0.00000
3524	22.03	0.00000	0.00000
3524	18.94	0.00000	0.00000
3534	21.74	0.00000	0.00000
3534	21.74	0.00000	0.00000
3534	21.80	0.00000	0.00000
3534	21.74	0.00000	0.00000
3534	18.65	0.00000	0.00000
3534	21.74	0.00000	0.00000
3539	18.65	0.00000	0.00000
3544	21.80	0.00000	0.00000
3544	21.80	0.00000	0.00000
3544	21.80	0.00000	0.00000
3544	21.80	0.00000	0.00000
3544	21.80	0.00000	0.00000
3548	19.39	0.00000	0.00000
3553	21.80	0.00000	0.00000
3553	22.14	0.00000	0.00000
3553	21.80	0.00000	0.00000
3553	19.39	0.00000	0.00000
3553	21.80	0.00000	0.00000
3553	21.80	0.00000	0.00000
3563	22.14	0.00000	0.00000
3563	22.14	0.00000	0.00000
3563	22.14	0.00000	0.00000
3563	22.14	0.00000	0.00000
3563	18.82	0.00000	0.00000
3563	22.31	0.00000	0.00000
3572	22.31	0.00000	0.00000
3572	22.31	0.00000	0.00000
3572	22.54	0.00000	0.00000
3572	18.99	0.00000	0.00000
3572	22.31	0.00000	0.00000
3572	22.31	0.00000	0.00000
3582	22.54	0.00000	0.00000
3582	22.54	0.00000	0.00000
3582	22.60	0.00000	0.00000
3582	22.54	0.00000	0.00000
3582	22.54	0.00000	0.00000
3582	19.22	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	19.34	0.00000	0.00000
3592	22.60	0.00000	0.00000
3592	22.54	0.00000	0.00000
3592	22.60	0.00000	0.00000
3596	19.34	0.00000	0.00000
3601	22.37	0.00000	0.00000
3601	22.54	0.00000	0.00000
3601	22.54	0.00000	0.00000
3601	22.54	0.00000	0.00000
3601	22.54	0.00000	0.00000
3601	22.37	0.00000	0.00000
3606	20.02	0.00000	0.00000
3606	20.02	0.00000	0.00000
3611	22.54	0.00000	0.00000
3611	22.37	0.00000	0.00000
3611	22.37	0.00000	0.00000
3611	22.37	0.00000	0.00000
3611	22.37	0.00000	0.00000
3616	22.54	0.00000	0.00000
3616	22.31	0.00000	0.00000
3616	22.31	0.00000	0.00000
3616	22.31	0.00000	0.00000
3616	22.31	0.00000	0.00000
3616	19.68	0.00000	0.00000
3625	23.00	0.00000	0.00000
3625	22.54	0.00000	0.00000
3625	19.34	0.00000	0.00000
3625	22.54	0.00000	0.00000
3625	22.54	0.00000	0.00000
3625	22.54	0.00000	0.00000
3630	23.00	0.00000	0.00000
3635	23.00	0.00000	0.00000
3635	23.00	0.00000	0.00000
3635	19.57	0.00000	0.00000
3635	23.00	0.00000	0.00000
3635	23.00	0.00000	0.00000
3640	23.29	0.00000	0.00000
3640	23.00	0.00000	0.00000
3640	23.00	0.00000	0.00000
3640	23.00	0.00000	0.00000
3640	23.00	0.00000	0.00000
3644	19.79	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.29	0.00000	0.00000
3649	23.06	0.00000	0.00000
3649	23.29	0.00000	0.00000
3654	23.29	0.00000	0.00000
3654	19.91	0.00000	0.00000
3654	23.29	0.00000	0.00000
3654	23.29	0.00000	0.00000
3654	23.29	0.00000	0.00000
3659	23.00	0.00000	0.00000
3664	23.00	0.00000	0.00000
3664	23.00	0.00000	0.00000
3664	23.00	0.00000	0.00000
3664	19.74	0.00000	0.00000
3664	23.00	0.00000	0.00000
3668	22.83	0.00000	0.00000
3668	19.74	0.00000	0.00000
3673	22.94	0.00000	0.00000
3673	22.94	0.00000	0.00000
3673	22.94	0.00000	0.00000
3673	22.94	0.00000	0.00000
3678	22.83	0.00000	0.00000
3678	19.51	0.00000	0.00000
3683	22.83	0.00000	0.00000
3683	22.83	0.00000	0.00000
3683	22.83	0.00000	0.00000
3683	22.83	0.00000	0.00000
3683	20.02	0.00000	0.00000
3688	22.94	0.00000	0.00000
3688	20.71	0.00000	0.00000
3688	20.71	0.00000	0.00000
3692	22.94	0.00000	0.00000
3692	22.94	0.00000	0.00000
3692	22.94	0.00000	0.00000
3692	22.94	0.00000	0.00000
3697	23.00	0.00000	0.00000
3697	19.74	0.00000	0.00000
3702	22.94	0.00000	0.00000
3702	22.94	0.00000	0.00000
3702	22.94	0.00000	0.00000
3702	19.74	0.00000	0.00000
3702	22.94	0.00000	0.00000
3707	23.00	0.00000	0.00000
3712	23.00	0.00000	0.00000
3712	23.00	0.00000	0.00000
3712	19.62	0.00000	0.00000
3712	23.00	0.00000	0.00000
3712	23.00	0.00000	0.00000
3712	19.62	0.00000	0.00000
3716	23.23	0.00000	0.00000
3716	19.62	0.00000	0.00000
3721	23.23	0.00000	0.00000
3721	23.23	0.00000	0.00000
3721	23.23	0.00000	0.00000
3721	23.23	0.00000	0.00000
3726	23.23	0.00000	0.00000
3726	23.57	0.00000	0.00000
3726	23.23	0.00000	0.00000
3726	23.23	0.00000	0.00000
3726	19.96	0.00000	0.00000
3726	23.23	0.00000	0.00000
3736	23.68	0.00000	0.00000
3736	23.57	0.00000	0.00000
3736	23.57	0.00000	0.00000
3736	19.96	0.00000	0.00000
3736	23.57	0.00000	0.00000
3736	23.57	0.00000	0.00000
3745	23.68	0.00000	0.00000
3745	23.74	0.00000	0.00000
3745	23.68	0.00000	0.00000
3745	20.08	0.00000	0.00000
3745	23.68	0.00000	0.00000
3745	23.68	0.00000	0.00000
3755	23.74	0.00000	0.00000
3755	23.74	0.00000	0.00000
3755	23.74	0.00000	0.00000
3755	23.74	0.00000	0.00000
3755	20.08	0.00000	0.00000
3755	23.74	0.00000	0.00000
3764	23.74	0.00000	0.00000
3764	23.97	0.00000	0.00000
3764	23.74	0.00000	0.00000
3764	23.74	0.00000	0.00000
3764	20.25	0.00000	0.00000
3764	23.74	0.00000	0.00000
3769	23.74	0.00000	0.00000
3769	23.74	0.00000	0.00000
3769	23.74	0.00000	0.00000
3769	23.74	0.00000	0.00000
3774	24.08	0.00000	0.00000
3774	20.36	0.00000	0.00000
3779	24.08	0.00000	0.00000
3779	24.08	0.00000	0.00000
3779	24.08	0.00000	0.00000
3779	24.08	0.00000	0.00000
3784	20.48	0.00000	0.00000
